id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
099050aa,2020-07-21,71,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-22,73,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-23,72,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-24,72,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-25,72,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-26,72,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-27,72,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-28,72,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-29,74,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-30,76,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-07-31,76,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-01,77,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-02,77,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-03,78,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-04,78,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-05,82,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-06,83,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-07,84,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-08,85,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-09,91,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-10,90,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-11,90,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-12,95,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-13,97,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-14,102,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-15,103,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-16,106,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-17,106,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-18,107,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-19,106,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-20,109,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-21,110,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-22,110,0,,,,,,,,,-3,1,1,0,-1,1,1,3,2,2,2,-3,0,2,-57.55,-50,-53.27,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-23,111,0,,,,,,,,,-3,1,1,0,0,1,1,3,2,2,2,-3,0,2,-55.99,-47.22,-51.49,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-24,113,0,,,,,,,,,2,1,1,0,0,1,1,3,2,2,2,-3,0,2,-54.95,-45.37,-50.3,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-25,113,0,,,,,,,,,2,1,1,0,0,1,1,3,2,2,2,-3,0,2,-54.95,-45.37,-50.3,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-26,115,0,,,,,,,,,2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-27,117,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-28,119,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-29,119,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-30,121,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-08-31,122,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-01,122,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-02,122,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-03,123,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-04,124,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-05,130,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-06,132,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-07,136,0,,,,,,,,,2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-52.86,-47.22,-47.92,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-08,140,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-09,141,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-10,149,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-11,158,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-12,163,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-13,167,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-14,167,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-15,174,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-16,191,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-17,198,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-18,209,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-19,217,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-20,219,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-21,231,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-22,238,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-23,250,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-24,254,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-25,265,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-26,270,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-27,274,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-28,280,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-29,286,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-09-30,290,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-01,300,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-02,308,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-03,312,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-04,322,0,,,,,,,,,-2,-2,1,0,0,1,1,3,2,2,1,-3,0,2,-51.82,-45.37,-46.73,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-05,326,0,,,,,,,,,-2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-50.78,-43.52,-45.54,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-06,329,0,,,,,,,,,-2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-50.78,-43.52,-45.54,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-07,336,0,,,,,,,,,-2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-50.78,-43.52,-45.54,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-08,352,0,,,,,,,,,-2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-50.78,-43.52,-45.54,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-09,366,0,,,,,,,,,-2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-50.78,-43.52,-45.54,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-10,369,0,,,,,,,,,-2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-50.78,-43.52,-45.54,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
099050aa,2020-10-11,374,0,,,,,,,,,-2,1,1,0,0,1,1,3,2,2,1,-3,0,2,-50.78,-43.52,-45.54,-87.5,3,United States,Iowa,Kossuth,43.2123603820802,-94.206868674079,14813,USA,US,840,USD,19109,ChIJyTmjgQ6y84cRBf6iCvbyP6w,,US19109,,USA.16.55_1
